"COD_PAI","COD_TIPINT","CNT_TIPINT","ANNO_EFF","MESE_EFF","ANNO","COD_IMP","BDG_PREV_EUR","BDG_PREV_QTA","BDG_CONS_EUR","BDG_CONS_QTA","ID_FATT_DETTAGLIO","BDG_CONS_QTA_BENEF","BDG_CONS_VAR","CAUS_VAR","NOTE","FLG_PROP","ID_MAN_DETTAGLIO","GG_ASSENZA","IMP_VAR","MOTIVAZIONE_VARIAZIONE_SPESA","ID_PARAM_FASCIA","ACQUISITO","BDG_CONS_RIENTR","COD_IMP_PROROGA"
22456431,AZ011,1,2015,6,2014,"116",1993.32,84,0,0,,60,,,sospeso,N,,0,,,11,0,,
22456431,AZ011,1,2015,7,2014,"116",1993.32,84,0,0,,62,,,,N,,0,,,11,0,,
22456541,AZ008A,8,2014,1,2014,"14/1376",475,475,475,475,,,,,,N,,,,,11,0,,
22456541,AZ008A,8,2014,2,2014,"14/1376",475,475,475,475,,,,,,N,,,,,11,0,,
22456541,AZ008A,8,2014,3,2014,"14/1376",475,475,475,475,,,,,,N,,,,,11,0,,
22456541,AZ008A,8,2014,4,2014,"14/1376",475,475,475,475,,,,,,N,,,,,11,0,,
22456541,AZ008A,8,2014,5,2014,"14/1376",475,475,475,475,,,,,,N,,,,,11,0,,
22456541,AZ008A,8,2014,6,2014,"14/1376",475,475,475,475,,,,,,N,,,,,11,0,,
22456541,AZ008A,8,2014,7,2014,"14/1376",475,475,475,475,,,,,,N,22878568,,,,11,0,,
22456541,AZ008A,8,2014,8,2014,"14/1376",475,475,475,475,,,,,,N,,,,,11,0,,
22456541,AZ008A,8,2014,9,2014,"14/1376",475,475,475,475,,475,,,,N,22822196,0,,,11,0,,
22456541,AZ008A,8,2014,10,2014,"14/1376",0,0,0,0,,,,,,N,,,,,11,0,,
22456541,AZ008A,8,2014,11,2014,"14/1376",0,0,0,0,,,,,,N,,,,,11,0,,
22456541,AZ008A,8,2014,12,2014,"14/1376",0,0,0,0,,,,,,N,,,,,11,0,,
22457023,EC003,4,2014,7,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22457213,EC003,13,2014,1,2014,"1273/2014",350,350,350,350,,,,,,N,,,,,11,0,,
22457213,EC002,2,2014,3,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22457213,EC002,2,2014,4,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22457213,EC001,1,2014,5,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22457213,EC001,1,2014,6,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22457213,AD013,2,2014,7,2014,"2589",758.06,758.06,758.06,758.06,,,,,,N,,,,,11,0,,
22457213,AD013,2,2014,8,2014,"2589",758.06,758.06,758.06,758.06,,,,,,N,,,,,11,0,,
22457213,AD013,2,2014,9,2014,"2589",758.06,758.06,758.06,758.06,,,,,,N,,,,,11,0,,
22457474,EC002,1,2014,3,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22457474,EC002,1,2014,4,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22457474,EC002,1,2014,5,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22457908,AD013,2,2014,7,2014,"2589",698.11,698.11,698.11,698.11,,,,,,N,,,,,11,0,,
22457908,AD013,2,2014,8,2014,"2589",698.11,698.11,698.11,698.11,,,,,,N,,,,,11,0,,
22458136,EC002,2,2014,3,2014,"1273/2014",350,350,350,350,,,,,,N,,,,,11,0,,
22458136,EC002,2,2014,4,2014,"1273/2014",350,350,350,350,,,,,,N,,,,,11,0,,
22458136,AD013,4,2014,8,2014,"2589",868.48,868.48,868.48,868.48,,,,,,N,,,,,11,0,,
22458136,AD013,4,2014,9,2014,"2589",868.48,868.48,868.48,868.48,,,,,,N,,,,,11,0,,
22458136,AD013,4,2014,10,2014,"2589",868.48,868.48,868.48,868.48,,,,,,N,,,,,11,0,,
22458190,EC002,2,2014,3,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22458190,EC002,2,2014,4,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22458717,EC002,4,2014,3,2014,"1273/2014",400,400,400,400,,,,,,N,,,,,11,0,,
22458717,EC002,4,2014,4,2014,"1273/2014",400,400,400,400,,,,,,N,,,,,11,0,,
22458717,EC002,4,2014,5,2014,"1273/2014",400,400,400,400,,,,,,N,,,,,11,0,,
22458717,AD009,2,2014,6,2014,"1272/2014",150,150,150,150,,,,,,N,,,,,11,0,,
22458717,EC003,8,2014,8,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22458717,EC001,1,2014,10,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22458717,EC001,1,2014,11,2014,"1273/2014",300,300,300,300,,300,,,,N,22841595,0,,,11,0,,
22458717,EC001,1,2014,12,2014,"1273/2014",300,300,300,300,,300,,,,N,22870349,0,,,468,0,,
22459614,EC003,10,2014,2,2014,"1273/2014",129,129,129,129,,,,,,N,,,,,11,0,,
22459614,EC003,11,2014,3,2014,"1273/2014",441,441,441,441,,,,,,N,,,,,11,0,,
22459614,EC003,12,2014,4,2014,"1273/2014",220.24,220.24,220.24,220.24,,,,,,N,,,,,11,0,,
22459614,EC002,1,2014,8,2014,"1273/2014",150,150,150,150,,,,,,N,,,,,11,0,,
22459614,EC002,1,2014,9,2014,"1273/2014",150,150,150,150,,,,,,N,,,,,11,0,,
22459805,EC003,13,2014,4,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22459805,EC002,5,2014,5,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22459805,EC002,5,2014,6,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22459805,EC002,6,2014,9,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22459805,EC002,6,2014,10,2014,"1273/2014",200,200,200,200,,,,,,N,22857597,,,,11,0,,
22460504,EC002,1,2014,9,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22460504,EC002,1,2014,10,2014,"1273/2014",250,250,250,250,,,,,,N,22858361,,,,11,0,,
22460504,EC002,1,2014,11,2014,"1273/2014",250,250,250,250,,250,,,,N,22842651,0,,,11,0,,
22460940,EC002,4,2014,4,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22460940,EC002,4,2014,5,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22460940,EC002,4,2014,6,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22460940,EC002,5,2014,9,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22460940,EC002,5,2014,10,2014,"1273/2014",250,250,250,250,,,,,,N,22857967,,,,11,0,,
22460940,EC002,5,2014,11,2014,"1273/2014",250,250,250,250,,250,,,,N,22842067,0,,,11,0,,
22461177,EC002,2,2014,1,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22461177,EC002,2,2014,2,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22461177,EC002,2,2014,3,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22461177,EC003,17,2014,2,2014,"1273/2014",60,60,60,60,,,,,,N,,,,,11,0,,
22461177,EC002,3,2014,4,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22461177,EC002,3,2014,5,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22461177,EC002,3,2014,6,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22461177,EC003,18,2014,8,2014,"1273/2014",128,128,128,128,,,,,,N,,,,,11,0,,
22461177,EC003,19,2014,5,2014,"1273/2014",60,60,60,60,,,,,,N,,,,,11,0,,
22461177,EC003,20,2014,7,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22461471,AZ007A,1,2014,1,2014,"14/1376",634,634,634,634,,,,,,N,,,,,341,0,,
22461471,AZ007A,1,2014,2,2014,"14/1376",634,634,634,634,,,,,,N,,,,,341,0,,
22461471,AZ007A,1,2014,3,2014,"14/1376",634,634,634,634,,,,,,N,,,,,341,0,,
22461471,AZ007A,1,2014,4,2014,"14/1376",634,634,634,634,,,,,,N,,,,,341,0,,
22461471,AZ007A,1,2014,5,2014,"14/1376",634,634,634,634,,,,,,N,,,,,341,0,,
22461471,AZ007A,1,2014,6,2014,"14/1376",634,634,634,634,,,,,,N,,,,,341,0,,
22461471,AZ007A,1,2014,7,2014,"14/1376",634,634,634,634,,,,,,N,,,,,341,0,,
22461471,AZ007A,1,2014,8,2014,"14/1376",634,634,634,634,,,,,,N,,,,,341,0,,
22461471,AZ007A,1,2014,9,2014,"14/1376",634,634,634,634,,634,,,,N,22894564,0,,,341,0,,
22461471,AZ007A,1,2014,10,2014,"14/1376",634,634,,,,,,,,N,,,,,341,1,,
22461471,AZ007A,1,2014,11,2014,"14/1376",634,634,,,,,,,,N,,,,,341,1,,
22461471,AZ007A,1,2014,12,2014,"14/1376",634,634,,,,,,,,N,,,,,341,1,,
22461582,AD009,1,2014,9,2014,"1272/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22461639,EC002,2,2014,4,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22461639,EC002,2,2014,5,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22461639,AD013,2,2014,7,2014,"2589",1014.72,1014.72,1014.72,1014.72,,,,,,N,,,,,11,0,,
22461639,AD013,2,2014,8,2014,"2589",1014.72,1014.72,1014.72,1014.72,,,,,,N,,,,,11,0,,
22461701,EC002,2,2014,3,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22461701,EC002,2,2014,4,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22461701,EC002,2,2014,5,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22461972,EC003,2,2014,6,2014,"1273/2014",350,350,350,350,,,,,,N,,,,,11,0,,
22461972,EC003,3,2014,8,2014,"1273/2014",350,350,350,350,,,,,,N,,,,,11,0,,
22461972,EC003,4,2014,9,2014,"1273/2014",350,350,350,350,,,,,,N,22819518,,,,11,0,,
22462170,EC003,7,2014,9,2014,"1273/2014",130,130,130,130,,,,,,N,22819604,,,,11,0,,
22462597,AZ008A,2,2014,6,2014,"14/1376",425,425,425,425,,,,,,N,,,,,11,0,,
22462597,AZ008A,2,2014,7,2014,"14/1376",425,425,425,425,,,,,,N,22878488,,,,11,0,,
22462597,AZ008A,2,2014,8,2014,"14/1376",425,425,425,425,,,,,,N,,,,,11,0,,
22462597,AZ008A,2,2014,9,2014,"14/1376",425,425,425,425,,425,,,,N,22822074,0,,,11,0,,
22462597,AZ008A,2,2014,10,2014,"14/1376",425,425,,,,,,,,N,,,,,11,1,,
22462597,AZ008A,2,2014,11,2014,"14/1376",425,425,,,,,,,,N,,,,,11,1,,
22462597,AZ008A,2,2014,12,2014,"14/1376",425,425,,,,,,,,N,,,,,11,1,,
22462597,AZ008A,2,2015,1,2014,"2015000XXXX",425,425,425,425,,425,,,,N,23143177,0,,,11,0,,
22462597,AZ008A,2,2015,2,2014,"2015000XXXX",425,425,425,425,,425,,,,N,23030361,0,,,11,0,,
22462597,AZ008A,2,2015,3,2014,"2015000XXXX",425,425,425,425,,425,,,,N,23169963,0,,,11,0,,
22462597,AZ008A,2,2015,4,2014,"2015000XXXX",425,425,425,425,,425,,,,N,23172422,0,,,11,0,,
22462597,AZ008A,2,2015,5,2014,"2015000XXXX",425,425,425,425,,425,,,,N,23150002,0,,,341,0,,
22462962,AD013,1,2014,6,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22462962,AD013,1,2014,7,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22462962,AD013,1,2014,8,2014,"2589",482.84,482.84,482.84,482.84,,,,,,N,,,,,11,0,,
22462984,EC003,4,2014,3,2014,"1273/2014",225,225,225,225,,,,,,N,,,,,11,0,,
22463375,EC003,2,2014,2,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22463375,AD013,2,2014,7,2014,"2589",444.63,444.63,444.63,444.63,,,,,,N,,,,,11,0,,
22463375,AD013,2,2014,8,2014,"2589",444.63,444.63,444.63,444.63,,,,,,N,,,,,11,0,,
22463454,EC003,3,2014,6,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22463454,EC003,4,2014,7,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22463454,EC002,3,2014,9,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22463454,EC002,3,2014,10,2014,"1273/2014",250,250,250,250,,,,,,N,22857805,,,,11,0,,
22463503,AZ008A,1,2014,4,2014,"14/1376",425,425,425,425,,,,,,N,,,,,11,0,,
22463503,AZ008A,1,2014,5,2014,"14/1376",425,425,425,425,,,,,,N,,,,,11,0,,
22463503,AZ008A,1,2014,6,2014,"14/1376",425,425,425,425,,,,,,N,,,,,11,0,,
22463503,AZ008A,1,2014,7,2014,"14/1376",425,425,425,425,,,,,,N,22878068,,,,11,0,,
22463503,AZ008A,1,2014,8,2014,"14/1376",425,425,425,425,,,,,,N,,,,,11,0,,
22463503,AZ008A,1,2014,9,2014,"14/1376",425,425,425,425,,425,,,,N,22822276,0,,,11,0,,
22463503,AZ008A,1,2014,10,2014,"14/1376",425,425,,,,,,,,N,,,,,11,1,,
22463503,AZ008A,1,2014,11,2014,"14/1376",425,425,,,,,,,,N,,,,,11,1,,
22463503,AZ008A,1,2014,12,2014,"14/1376",425,425,,,,,,,,N,,,,,11,1,,
22463503,AZ008A,1,2015,1,2014,"2015000XXXX",425,425,425,425,,425,,,,N,23143756,7,,,11,0,,
22463503,AZ008A,1,2015,2,2014,"2015000XXXX",425,425,425,425,,425,,,,N,23030755,28,,,11,0,,
22463503,AZ008A,1,2015,3,2014,"2015000XXXX",425,425,205.65,205.65,,425,,,,N,23170157,21,,,11,0,,
22463593,EC002,1,2014,1,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22463593,EC002,1,2014,2,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22463593,EC002,1,2014,3,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22463593,AD009,4,2014,1,2014,"1272/2014",150,150,150,150,,,,,,N,,,,,11,0,,
22463593,EC003,11,2014,4,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22463593,EC002,2,2014,8,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22463593,EC002,2,2014,9,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22464301,EC003,15,2014,4,2014,"1273/2014",350,350,350,350,,,,,,N,,,,,11,0,,
22464373,EC002,2,2014,2,2014,"1273/2014",500,500,500,500,,,,,,N,,,,,11,0,,
22464373,EC002,2,2014,3,2014,"1273/2014",500,500,500,500,,,,,,N,,,,,11,0,,
22464373,EC001,1,2014,5,2014,"1273/2014",600,600,600,600,,,,,,N,,,,,11,0,,
22464373,EC001,1,2014,6,2014,"1273/2014",600,600,600,600,,,,,,N,,,,,11,0,,
22464373,EC003,8,2014,7,2014,"1273/2014",600,600,600,600,,,,,,N,,,,,11,0,,
22464373,EC003,9,2014,8,2014,"1273/2014",600,600,600,600,,,,,,N,,,,,11,0,,
22464373,EC002,3,2014,9,2014,"1273/2014",600,600,600,600,,,,,,N,,,,,11,0,,
22464373,EC002,3,2014,10,2014,"1273/2014",600,600,600,600,,,,,,N,22858043,,,,11,0,,
22464373,EC002,3,2014,11,2014,"1273/2014",600,600,600,600,,600,,,,N,22842169,0,,,11,0,,
22464674,EC002,1,2014,1,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22464674,EC002,1,2014,2,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22464674,EC002,1,2014,3,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22464674,EC002,1,2014,4,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22464674,EC002,1,2014,5,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22464674,EC002,1,2014,6,2014,"1273/2014",100,100,100,100,,,,,,N,,,,,11,0,,
22464791,AZ007A,6,2014,3,2014,"14/1376",796,796,796,796,,,,,,N,,,,,11,0,,
22464791,AZ007A,6,2014,4,2014,"14/1376",796,796,796,796,,,,,,N,,,,,11,0,,
22464791,AZ007A,6,2014,5,2014,"14/1376",796,796,796,796,,,,,,N,,,,,11,0,,
22464791,AZ007A,6,2014,6,2014,"14/1376",796,796,796,796,,,,,,N,,,,,11,0,,
22464791,AZ007A,6,2014,7,2014,"14/1376",796,796,796,796,,,,,,N,,,,,11,0,,
22399994,AZ014,3,2014,4,2014,"116",194.56,16,194.56,16,,,,,,N,,,,,11,0,,
22399994,AZ014,3,2014,5,2014,"116",194.56,16,194.56,16,,,,,,N,,,,,11,0,,
22399994,AZ014,3,2014,6,2014,"116",194.56,16,194.56,16,,,,,,N,,,,,11,0,,
22399994,AZ014,3,2014,7,2014,"116",194.56,16,194.56,16,,,,,,N,,,,,11,0,,
22399994,AZ014,3,2014,8,2014,"116",194.56,16,194.56,16,,,,,,N,,,,,11,0,,
22399994,AZ014,3,2014,9,2014,"116",194.56,16,,,,,,,,N,,,,,11,1,,
22399994,AZ014,3,2014,10,2014,"116",194.56,16,,,,,,,,N,,,,,11,1,,
22399994,AZ014,3,2014,11,2014,"116",194.56,16,,,,,,,,N,,,,,11,1,,
22399994,AZ014,3,2014,12,2014,"116",194.56,16,,,,,,,,N,,,,,11,1,,
22399994,AZ013,3,2014,1,2014,"116",112.74,6,112.74,6,,,,,,N,,,,,11,0,,
22399994,AZ013,3,2014,2,2014,"116",112.74,6,112.74,6,,,,,,N,,,,,11,0,,
22399994,AZ013,3,2014,3,2014,"116",112.74,6,112.74,6,,,,,,N,,,,,11,0,,
22399994,AZ013,3,2014,4,2014,"116",112.74,6,112.74,6,,,,,,N,,,,,11,0,,
22399994,AZ013,3,2014,5,2014,"116",112.74,6,112.74,6,,,,,,N,,,,,11,0,,
22399994,AZ013,3,2014,6,2014,"116",112.74,6,112.74,6,,,,,,N,,,,,11,0,,
22399994,AZ013,3,2014,7,2014,"116",112.74,6,112.74,6,,,,,,N,,,,,11,0,,
22399994,AZ013,3,2014,8,2014,"116",112.74,6,112.74,6,,,,,,N,,,,,11,0,,
22399994,AZ013,3,2014,9,2014,"116",112.74,6,112.74,6,,6,,,,N,,0,,,11,1,,
22399994,AZ013,3,2014,10,2014,"116",112.74,6,,,,,,,,N,,,,,11,1,,
22399994,AZ013,3,2014,11,2014,"116",112.74,6,,,,,,,,N,,,,,11,1,,
22399994,AZ013,3,2014,12,2014,"116",112.74,6,,,,,,,,N,,,,,11,1,,
22400393,AZ009,3,2014,5,2014,"14/1377",300,300,300,300,,,,,,N,,,,,11,0,,
22400393,AZ009,3,2014,6,2014,"14/1377",300,300,300,300,,,,,,N,,,,,11,0,,
22400393,AZ009,3,2014,7,2014,"14/1377",300,300,300,300,,,,,,N,,,,,11,0,,
22400393,AZ009,3,2014,8,2014,"14/1377",300,300,300,300,,,,,,N,,,,,11,0,,
22400393,AZ009,3,2014,9,2014,"14/1377",300,300,300,300,,,,,,N,,,,,11,0,,
22400393,AZ009,3,2014,10,2014,"14/1377",300,300,300,300,,,,,,N,,,,,11,0,,
22400393,AZ009,3,2014,11,2014,"14/1377",0,0,0,0,,,,,,N,,,,,11,0,,
22400393,AZ009,3,2014,12,2014,"14/1377",0,0,0,0,,,,,,N,,,,,11,0,,
22400393,AZ009,3,2015,1,2014,"2015000YYYY",0,0,0,0,,,,,,N,23162514,,,,11,0,,
22400393,AZ009,3,2015,2,2014,"2015000YYYY",0,0,0,0,,,,,,N,23011798,,,,11,0,,
22400393,AZ009,3,2015,3,2014,"2015000YYYY",0,0,0,0,,,,,,N,23162416,,,,11,0,,
22400393,AZ009,3,2015,4,2014,"2015000YYYY",0,0,0,0,,,,,,N,23161848,,,,11,0,,
22400463,EC003,6,2014,3,2014,"1273/2014",150,150,150,150,,,,,,N,,,,,11,0,,
22400463,EC002,1,2014,5,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22400463,EC002,1,2014,6,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22400463,EC002,2,2014,8,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22400463,EC002,2,2014,9,2014,"1273/2014",300,300,300,300,,,,,,N,,,,,11,0,,
22400629,EC002,2,2014,1,2014,"1273/2014",150,150,150,150,,,,,,N,,,,,11,0,,
22400629,EC002,2,2014,2,2014,"1273/2014",150,150,150,150,,,,,,N,,,,,11,0,,
22400629,EC002,2,2014,3,2014,"1273/2014",150,150,150,150,,,,,,N,,,,,11,0,,
22400629,EC002,3,2014,5,2014,"1273/2014",150,150,150,150,,,,,,N,,,,,11,0,,
22400629,EC002,3,2014,6,2014,"1273/2014",150,150,150,150,,,,,,N,,,,,11,0,,
22400629,EC002,3,2014,7,2014,"1273/2014",150,150,150,150,,,,,,N,,,,,11,0,,
22400756,EC001,2,2014,1,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22400756,EC001,2,2014,2,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22400756,EC001,2,2014,3,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22400756,EC001,2,2014,4,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22400756,EC001,2,2014,5,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22400756,EC001,2,2014,6,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22400756,EC001,3,2014,8,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22400756,EC001,3,2014,9,2014,"1273/2014",250,250,250,250,,,,,,N,,,,,11,0,,
22401190,AZ008B,3,2014,4,2014,"14/1377",425,425,425,425,,,,,,N,,,,,11,0,,
22401190,AZ008B,3,2014,5,2014,"14/1377",425,425,425,425,,,,,,N,,,,,11,0,,
22401190,AZ008B,3,2014,6,2014,"14/1377",425,425,425,425,,,,,,N,,,,,11,0,,
22401190,AZ008B,3,2014,7,2014,"14/1377",425,425,425,425,,,,,,N,,,,,11,0,,
22401190,AZ008B,3,2014,8,2014,"14/1377",425,425,425,425,,,,,,N,,,,,11,0,,
22401190,AZ008B,3,2014,9,2014,"14/1377",425,425,,,,,,,,N,,,,,11,1,,
22401190,AZ008B,3,2014,10,2014,"14/1377",425,425,,,,,,,,N,,,,,11,1,,
22401190,AZ008B,3,2014,11,2014,"14/1377",425,425,425,425,,425,,,,N,22893686,0,,,11,0,,
22401190,AZ008B,3,2014,12,2014,"14/1377",425,425,,,,,,,,N,,,,,11,1,,
22401190,AZ008B,3,2015,1,2014,"2015000YYYY",425,425,425,425,,425,,,,N,22978061,0,,,11,0,,
22401190,AZ008B,3,2015,2,2014,"2015000YYYY",425,425,425,425,,425,,,,N,23146939,0,,,11,0,,
22401190,AZ008B,3,2015,3,2014,"2015000YYYY",425,425,425,425,,425,,,,N,23159890,0,,,11,0,,
22401467,AZ013,1,2014,1,2013,"509",75.16,4,75.16,4,,,,,,N,,,,,11,0,,
22401467,AZ013,1,2014,2,2013,"509",75.16,4,75.16,4,,,,,,N,,,,,11,0,,
22401467,AZ013,1,2014,3,2013,"509",75.16,4,75.16,4,,,,,,N,,,,,11,0,,
22401467,AZ013,1,2014,4,2013,"509",75.16,4,75.16,4,,,,,,N,,,,,11,0,,
22401467,AZ013,1,2014,5,2013,"509",75.16,4,75.16,4,,,,,,N,,,,,11,0,,
22401467,AZ013,1,2014,6,2013,"509",75.16,4,75.16,4,,,,,,N,,,,,11,0,,
22401467,AZ013,1,2014,7,2013,"509",75.16,4,75.16,4,,,,,,N,,,,,11,0,,
22401467,AZ013,1,2014,8,2013,"509",75.16,4,75.16,4,,,,,,N,,,,,11,0,,
22401467,AZ013,1,2014,9,2013,"509",75.16,4,75.16,4,,4,,,,N,,0,,,11,1,,
22401467,AZ012,3,2014,1,2013,"509",343.2,30,343.2,30,,,,,,N,,,,,11,0,,
22401467,AZ012,3,2014,2,2013,"509",343.2,30,343.2,30,,,,,,N,,,,,11,0,,
22401467,AZ012,3,2014,3,2013,"509",343.2,30,343.2,30,,,,,,N,,,,,11,0,,
22401467,AZ012,3,2014,4,2013,"509",343.2,30,343.2,30,,,,,,N,,,,,11,0,,
22401467,AZ012,3,2014,5,2013,"509",343.2,30,343.2,30,,,,,,N,,,,,11,0,,
22401467,AZ012,3,2014,6,2013,"509",343.2,30,343.2,30,,,,,,N,,,,,11,0,,
22401467,AZ012,3,2014,7,2013,"509",343.2,30,343.2,30,,,,,,N,,,,,11,0,,
22401467,AZ012,3,2014,8,2013,"509",343.2,30,343.2,30,,,,,,N,,,,,11,0,,
22401467,AZ012,3,2014,9,2013,"509",343.2,30,,,,,,,,N,,,,,11,1,,
22401989,EC003,3,2014,3,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22402130,AZ008B,5,2014,3,2014,"14/1377",345,345,345,345,,,,,,N,,,,,11,0,,
22402130,AZ008B,5,2014,4,2014,"14/1377",345,345,345,345,,,,,,N,,,,,11,0,,
22402130,AZ008B,5,2014,5,2014,"14/1377",345,345,345,345,,,,,,N,,,,,11,0,,
22402130,AZ008B,5,2014,6,2014,"14/1377",345,345,345,345,,,,,,N,,,,,11,0,,
22402130,AZ008B,5,2014,7,2014,"14/1377",345,345,345,345,,,,,,N,,,,,11,0,,
22402130,AZ008B,5,2014,8,2014,"14/1377",345,345,345,345,,,,,,N,,,,,11,0,,
22402130,AZ008B,5,2014,9,2014,"14/1377",345,345,,,,,,,,N,,,,,11,1,,
22402130,AZ008B,5,2014,10,2014,"14/1377",345,345,,,,,,,,N,,,,,11,1,,
22402130,AZ008B,5,2014,11,2014,"14/1377",345,345,345,345,,345,,,,N,22893656,0,,,11,0,,
22402130,AZ008B,5,2014,12,2014,"14/1377",345,345,,,,,,,,N,,,,,11,1,,
22402130,AZ008B,5,2015,1,2014,"2015000YYYY",345,345,345,345,,345,,,,N,22977999,0,,,11,0,,
22402130,AZ008B,5,2015,2,2014,"2015000YYYY",345,345,345,345,,345,,,,N,23146931,0,,,11,0,,
22402866,AD009,3,2014,9,2014,"1272/2014",150,150,150,150,,,,,,N,,,,,11,0,,
22402940,EC002,1,2014,2,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22402940,EC002,1,2014,3,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22402940,EC002,1,2014,4,2014,"1273/2014",200,200,200,200,,,,,,N,,,,,11,0,,
22402940,AD013,2,2014,6,2014,"2589",451.73,451.73,451.73,451.73,,,,,,N,,,,,11,0,,
22402940,AD013,2,2014,7,2014,"2589",451.73,451.73,451.73,451.73,,,,,,N,,,,,11,0,,
22402940,AD013,2,2014,8,2014,"2589",451.73,451.73,451.73,451.73,,,,,,N,,,,,11,0,,
22402940,EC002,2,2014,10,2014,"1273/2014",200,200,200,200,,,,,,N,22857943,,,,11,0,,
22402940,EC002,2,2014,11,2014,"1273/2014",200,200,200,200,,200,,,,N,22842033,0,,,11,0,,
22402940,EC002,2,2014,12,2014,"1273/2014",200,200,200,200,,200,,,,N,22869465,0,,,11,0,,
22464791,AZ007A,6,2014,8,2014,"14/1376",796,796,796,796,,,,,,N,,,,,11,0,,
22464791,AZ007A,6,2014,9,2014,"14/1376",796,796,796,796,,796,,,,N,22895561,0,,,11,0,,
